4517607,2017-06-21 01:00:01.623,CA,ON,Chatham,42.42470,-82.17550,769.9027698275296,POI3
4517697,2017-06-21 12:00:01.790,CA,ON,Windsor,42.32620,-82.90840,827.8734337403453,POI3
4517720,2017-06-21 22:00:01.843,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4517809,2017-06-21 17:00:00.030,CA,ON,London,43.03460,-81.25540,671.5640449483668,POI3
4517811,2017-06-21 12:00:00.150,CA,ON,Cambridge,43.41940,-80.32550,585.024849898433,POI3
4517905,2017-06-21 17:00:00.183,CA,ON,Windsor,42.29570,-82.95990,833.2173880452298,POI3
4517999,2017-06-21 12:00:00.643,CA,ON,Kitchener,43.45530,-80.48450,594.8962374028653,POI3
4518002,2017-06-21 01:00:00.937,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4518061,2017-06-21 14:00:01.123,CA,ON,Waterloo,43.46780,-80.58400,601.594867606828,POI3
4518130,2017-06-21 00:00:01.333,CA,ON,London,43.00040,-81.23430,671.7718699400153,POI3
4518153,2017-06-21 09:00:01.353,CA,ON,Guelph,43.54250,-80.26760,574.9369329251346,POI3
4518212,2017-06-21 16:00:01.413,CA,ON,Kitchener,43.42780,-80.51350,598.318167064841,POI3
4518264,2017-06-21 04:00:01.453,CA,ON,Cambridge,43.38420,-80.29680,584.6648006777544,POI3
4518329,2017-06-21 14:00:01.797,CA,ON,London,42.93990,-81.27090,677.5222776710536,POI3
4518395,2017-06-21 08:00:02.080,CA,ON,Windsor,42.29080,-82.98700,835.4350893495222,POI3
4518430,2017-06-21 09:00:02.550,CA,ON,Brantford,43.17720,-80.24800,591.7460338746565,POI3
4518434,2017-06-21 10:00:02.610,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4518512,2017-06-21 01:00:02.797,CA,ON,London,42.96110,-81.24310,674.4228778877874,POI3
4518585,2017-06-21 06:00:02.827,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4518676,2017-06-21 05:00:02.857,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4518758,2017-06-21 13:00:02.867,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4518814,2017-06-21 13:00:03.793,CA,ON,Cambridge,43.38420,-80.29680,584.6648006777544,POI3
4518832,2017-06-21 03:00:03.903,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4518887,2017-06-21 18:00:04.017,CA,ON,Waterloo,43.46340,-80.52010,597.1193042781898,POI3
4518918,2017-06-21 08:00:04.167,CA,ON,London,42.93990,-81.27090,677.5222776710536,POI3
4518952,2017-06-21 06:00:00.217,CA,ON,Kitchener,43.41930,-80.38260,589.1825011371814,POI3
4518992,2017-06-21 09:00:00.380,CA,ON,Waterloo,43.46780,-80.58400,601.594867606828,POI3
4519038,2017-06-21 07:00:00.803,CA,ON,Windsor,42.22870,-83.01820,841.0174204725276,POI3
4519097,2017-06-21 02:00:00.823,CA,ON,London,42.93990,-81.27090,677.5222776710536,POI3
4519118,2017-06-21 19:00:00.910,CA,ON,Windsor,42.22870,-83.01820,841.0174204725276,POI3
4519156,2017-06-21 10:00:01.010,CA,ON,Windsor,42.22870,-83.01820,841.0174204725276,POI3
4519209,2017-06-21 00:00:01.257,CA,ON,Hanover,44.15170,-81.02660,607.6093477276117,POI3
4519287,2017-06-21 10:00:01.360,CA,ON,Kitchener,43.39040,-80.43170,594.154053935762,POI3
4519378,2017-06-21 02:00:02.290,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4519477,2017-06-21 08:00:02.710,CA,ON,Windsor,42.29570,-82.95990,833.2173880452298,POI3
4519555,2017-06-21 22:00:03.890,CA,ON,Waterloo,43.46630,-80.54020,598.4552111484232,POI3
4519604,2017-06-21 22:00:04.240,CA,ON,Kitchener,43.41930,-80.38260,589.1825011371814,POI3
4519633,2017-06-21 10:00:04.303,CA,ON,London,42.96990,-81.20810,671.4449285946912,POI3
4519710,2017-06-21 01:00:04.413,CA,ON,Kitchener,43.29940,-80.44960,599.9359623366371,POI3
4519736,2017-06-21 01:00:01.890,CA,ON,Kitchener,43.43810,-80.50990,597.5662739373162,POI3
4519766,2017-06-21 10:00:02.067,CA,ON,Windsor,42.25450,-82.98090,836.94024534654,POI3
4519856,2017-06-21 02:00:02.080,CA,ON,Kitchener,43.44530,-80.49050,595.807626667357,POI3
4519930,2017-06-21 19:00:02.340,CA,ON,London,43.00040,-81.23430,671.7718699400153,POI3
4520019,2017-06-21 18:00:02.380,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4520130,2017-06-21 15:00:02.473,CA,ON,London,43.00910,-81.17650,667.1510336335297,POI3
4520149,2017-06-21 02:00:02.493,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4520192,2017-06-21 18:00:02.717,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4520296,2017-06-21 06:00:03.423,CA,ON,London,43.00910,-81.17650,667.1510336335297,POI3
4520349,2017-06-21 09:00:03.800,CA,ON,Kitchener,43.45530,-80.48450,594.8962374028653,POI3
4520395,2017-06-21 02:00:04.040,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4520446,2017-06-21 12:00:04.447,CA,ON,London,43.00610,-81.29620,675.9602776478756,POI3
4520587,2017-06-21 01:00:04.767,CA,ON,Chatham,42.37780,-82.18970,773.497460481063,POI3
4520685,2017-06-21 13:00:04.860,CA,ON,Kitchener,43.41930,-80.38260,589.1825011371814,POI3
4520740,2017-06-21 07:00:04.867,CA,ON,Kitchener,43.41930,-80.38260,589.1825011371814,POI3
4520751,2017-06-21 20:00:05.027,CA,ON,London,42.99300,-81.16900,667.4352247468815,POI3
4520821,2017-06-21 07:00:05.127,CA,ON,Sarnia,42.96866,-82.40455,758.8309442754021,POI3
4520907,2017-06-21 12:00:05.683,CA,ON,London,43.00910,-81.17650,667.1510336335297,POI3
4520995,2017-06-21 05:00:05.687,CA,ON,London,43.00910,-81.17650,667.1510336335297,POI3
4521119,2017-06-21 18:00:06.113,CA,ON,Kitchener,43.43810,-80.50990,597.5662739373162,POI3
4521184,2017-06-21 02:00:06.133,CA,ON,London,42.99230,-81.25310,673.5442072703296,POI3
4521259,2017-06-21 14:00:06.600,CA,ON,London,43.00610,-81.29620,675.9602776478756,POI3
4521353,2017-06-21 13:00:06.717,CA,ON,Windsor,42.31590,-83.03110,837.2878813517864,POI3
4521387,2017-06-21 22:00:02.203,CA,ON,Kitchener,43.44530,-80.49050,595.807626667357,POI3
4521468,2017-06-21 11:00:02.300,CA,ON,Kitchener,43.44530,-80.49050,595.807626667357,POI3
4521539,2017-06-21 06:00:02.503,CA,ON,Kitchener,43.45530,-80.48450,594.8962374028653,POI3
4521574,2017-06-21 00:00:02.637,CA,ON,Brantford,43.15080,-80.20940,590.4041987742345,POI3
4521618,2017-06-21 15:00:02.670,CA,ON,Cambridge,43.36530,-80.30660,586.3090736615242,POI3
4521682,2017-06-21 20:00:02.683,CA,ON,London,42.96110,-81.24310,674.4228778877874,POI3
4521726,2017-06-21 01:00:02.760,CA,ON,Cambridge,43.36530,-80.30660,586.3090736615242,POI3
4521780,2017-06-21 21:00:02.823,CA,ON,Cambridge,43.36530,-80.30660,586.3090736615242,POI3
4521790,2017-06-21 03:00:02.837,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4521875,2017-06-21 17:00:02.860,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4521970,2017-06-21 05:00:02.877,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4521978,2017-06-21 13:00:03.117,CA,ON,London,42.95290,-81.32390,680.676666622794,POI3
4522040,2017-06-21 20:00:03.837,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4522160,2017-06-21 16:00:03.970,CA,ON,Cambridge,43.36530,-80.30660,586.3090736615242,POI3
4522231,2017-06-21 00:00:04.383,CA,ON,Chatham,42.42470,-82.17550,769.9027698275296,POI3
4522296,2017-06-21 09:00:05.040,CA,ON,Goderich,43.74790,-81.70200,673.1637239606703,POI3
4522376,2017-06-21 00:00:05.113,CA,ON,Waterloo,43.46340,-80.52010,597.1193042781898,POI3
4522431,2017-06-21 20:00:05.250,CA,ON,London,43.00040,-81.23430,671.7718699400153,POI3
4522487,2017-06-21 10:00:05.290,CA,ON,Waterloo,43.47370,-80.53090,597.4281378928547,POI3
4522500,2017-06-21 17:00:05.387,CA,ON,Brantford,43.17720,-80.24800,591.7460338746565,POI3
4522528,2017-06-21 13:00:05.593,CA,ON,Woodstock,43.13270,-80.74490,629.6890179540362,POI3
4522564,2017-06-21 03:00:05.600,CA,ON,Woodstock,43.13270,-80.74490,629.6890179540362,POI3
4522656,2017-06-21 07:00:05.923,CA,ON,Waterloo,43.49900,-80.50630,594.4477244609135,POI3
4522680,2017-06-21 02:00:06.707,CA,ON,Chatham,42.42470,-82.17550,769.9027698275296,POI3
4522747,2017-06-21 08:00:06.907,CA,ON,Waterloo,43.46340,-80.52010,597.1193042781898,POI3
4522806,2017-06-21 21:00:06.957,CA,ON,Waterloo,43.46340,-80.52010,597.1193042781898,POI3
4522855,2017-06-21 12:00:02.177,CA,ON,Kitchener,43.41340,-80.49600,597.7280004904158,POI3
4522895,2017-06-21 22:00:02.310,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4522945,2017-06-21 01:00:02.337,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4522946,2017-06-21 19:00:02.590,CA,ON,Chatham,42.42470,-82.17550,769.9027698275296,POI3
4523019,2017-06-21 12:00:02.683,CA,ON,Kitchener,43.45530,-80.48450,594.8962374028653,POI3
4523104,2017-06-21 18:00:02.690,CA,ON,London,42.96110,-81.24310,674.4228778877874,POI3
4523121,2017-06-21 18:00:02.757,CA,ON,Windsor,42.26540,-83.02610,839.61463499948,POI3
4523184,2017-06-21 18:00:02.833,CA,ON,London,42.96110,-81.24310,674.4228778877874,POI3
4523251,2017-06-21 19:00:03.770,CA,ON,Guelph,43.54250,-80.26760,574.9369329251346,POI3
4523347,2017-06-21 15:00:03.870,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4523389,2017-06-21 11:00:03.883,CA,ON,Kitchener,43.43970,-80.43400,591.9485187968997,POI3
4523439,2017-06-21 19:00:04.027,CA,ON,Guelph,43.55440,-80.29690,576.5286092868134,POI3
4523455,2017-06-21 00:00:04.367,CA,ON,London,43.00910,-81.17650,667.1510336335297,POI3
4523508,2017-06-21 04:00:04.373,CA,ON,London,43.00910,-81.17650,667.1510336335297,POI3
4523593,2017-06-21 17:00:04.813,CA,ON,Cambridge,43.36770,-80.33800,588.4642494557464,POI3
4523720,2017-06-21 05:00:05.120,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4523782,2017-06-21 11:00:05.333,CA,ON,Guelph,43.52150,-80.23380,573.4527735152604,POI3
4523866,2017-06-21 16:00:05.490,CA,ON,Waterloo,43.47370,-80.53090,597.4281378928547,POI3
4523953,2017-06-21 18:00:05.617,CA,ON,London,43.00610,-81.29620,675.9602776478756,POI3
4523994,2017-06-21 04:00:05.630,CA,ON,London,43.00610,-81.29620,675.9602776478756,POI3
4524010,2017-06-21 09:00:05.717,CA,ON,Windsor,42.26540,-83.02610,839.61463499948,POI3
4524024,2017-06-21 18:00:06.050,CA,ON,Cambridge,43.44710,-80.08280,566.0646485331503,POI3
4524055,2017-06-21 10:00:06.053,CA,ON,Cambridge,43.44710,-80.08280,566.0646485331503,POI3
4524106,2017-06-21 12:00:06.090,CA,ON,Windsor,42.26540,-83.02610,839.61463499948,POI3
4524183,2017-06-21 12:00:06.140,CA,ON,Windsor,42.26540,-83.02610,839.61463499948,POI3
4524225,2017-06-21 22:00:06.340,CA,ON,Woodstock,43.13375,-80.74328,629.5185060175754,POI3
4524238,2017-06-21 03:00:06.427,CA,ON,London,42.99230,-81.25310,673.5442072703296,POI3
4524303,2017-06-21 11:00:06.510,CA,ON,Chatham,42.37780,-82.18970,773.497460481063,POI3
4524358,2017-06-21 03:00:06.810,CA,ON,London,42.98320,-81.28470,676.2930727701282,POI3
4524446,2017-06-21 21:00:07.040,CA,ON,Kitchener,43.39100,-80.44100,594.8013273246091,POI3
4524506,2017-06-21 18:00:07.080,CA,ON,Kitchener,43.42330,-80.53830,600.3433520854616,POI3
4524565,2017-06-21 13:00:07.090,CA,ON,Kitchener,43.42330,-80.53830,600.3433520854616,POI3
4524580,2017-06-21 17:00:07.133,CA,ON,Kitchener,43.42840,-80.43110,592.2773388229825,POI3
4524615,2017-06-21 01:00:04.513,CA,ON,Kitchener,43.43810,-80.50990,597.5662739373162,POI3
4524646,2017-06-21 15:00:05.410,CA,ON,Brantford,43.17720,-80.24800,591.7460338746565,POI3
4524688,2017-06-21 22:00:05.963,CA,ON,Kitchener,43.43810,-80.50990,597.5662739373162,POI3
4524714,2017-06-21 19:00:06.133,CA,ON,Cambridge,43.44710,-80.08280,566.0646485331503,POI3
4524786,2017-06-21 06:00:06.537,CA,ON,Windsor,42.31590,-83.03110,837.2878813517864,POI3
4524796,2017-06-21 10:00:06.697,CA,ON,Kitchener,43.41340,-80.49600,597.7280004904158,POI3
4524844,2017-06-21 21:00:07.133,CA,ON,Windsor,42.32650,-82.91190,828.1101894125773,POI3
4524928,2017-06-21 01:00:04.910,CA,ON,Kitchener,43.44144,-80.50167,596.8066576255957,POI3
4524939,2017-06-21 14:00:05.353,CA,ON,Kitchener,43.44530,-80.49050,595.807626667357,POI3
4524947,2017-06-21 00:00:06.163,CA,ON,Kitchener,43.43060,-80.48770,596.3011858134967,POI3
4524955,2017-06-21 17:00:06.737,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4525025,2017-06-21 19:00:06.807,CA,ON,Sarnia,42.98640,-82.36380,754.991718515909,POI3
4525101,2017-06-21 09:00:07.253,CA,SK,Saskatoon,52.12250,-106.72488,480.88536337680017,POI1
4525142,2017-06-21 08:00:08.273,CA,ON,Brampton,43.78000,-79.74000,525.3712004716049,POI3
4525261,2017-06-21 15:00:07.143,CA,ON,London,42.99230,-81.25310,673.5442072703296,POI3
4525324,2017-06-21 08:00:07.050,CA,ON,Waterloo,43.46340,-80.52010,597.1193042781898,POI3
4525382,2017-06-21 21:00:07.123,CA,ON,Windsor,42.32970,-82.94820,830.5624790267783,POI3
4525479,2017-06-21 10:00:14.537,CA,AB,Edmonton,53.42688,-113.47175,13.300512290543418,POI1
4525558,2017-06-21 14:00:18.667,CA,SK,Saskatoon,52.12250,-106.72488,480.88536337680017,POI1
4525612,2017-06-21 08:00:20.943,CA,AB,Edmonton,53.58700,-113.44100,5.418547293523865,POI1
4525746,2017-06-21 21:00:21.123,CA,ON,Waterloo,43.46780,-80.58400,601.594867606828,POI3
4525757,2017-06-21 14:00:21.140,CA,ON,Guelph,43.57760,-80.22010,569.8265626186267,POI3
4525800,2017-06-21 02:00:21.350,CA,ON,Ancaster,43.20800,-79.96520,569.9906689858149,POI3
4525869,2017-06-21 03:00:21.503,CA,AB,Edmonton,53.61601,-113.45364,8.05252390211528,POI1
4526024,2017-06-21 13:00:21.617,CA,AB,Calgary,51.04190,-114.20000,282.7515799687882,POI1
4526111,2017-06-21 13:00:21.643,CA,AB,Lethbridge,49.69940,-112.82200,430.3178488274724,POI1
4526136,2017-06-21 18:00:21.750,CA,ON,Burlington,43.33200,-79.80700,552.1301309860581,POI3
4526210,2017-06-21 06:00:22.823,CA,ON,Brampton,43.77960,-79.76810,527.454772625803,POI3
4526337,2017-06-21 18:00:21.257,CA,ON,Mississauga,43.54140,-79.68240,532.4638347471179,POI3
4526420,2017-06-21 01:00:21.557,CA,AB,Calgary,50.97220,-114.06200,288.9749366377607,POI1
4526426,2017-06-21 17:00:21.607,CA,QC,Saint-Nicolas,46.72072,-71.30409,219.53042003542055,POI3
4526443,2017-06-21 07:00:21.727,CA,AB,Calgary,50.93982,-114.03211,292.2796309716929,POI1
4526505,2017-06-21 03:00:21.950,CA,ON,North York,43.78700,-79.41690,501.3888714405781,POI3
4526625,2017-06-21 04:00:21.363,CA,ON,Ancaster,43.20800,-79.96520,569.9906689858149,POI3
4526695,2017-06-21 13:00:21.477,CA,ON,Etobicoke,43.69971,-79.53618,514.177025153438,POI3
4526775,2017-06-21 03:00:21.563,CA,AB,Rocky Mountain House,52.38629,-114.92294,160.97256415116982,POI1
4526821,2017-06-21 01:00:21.630,CA,AB,Calgary,50.97220,-114.06200,288.9749366377607,POI1
4526865,2017-06-21 06:00:22.377,CA,ON,Mississauga,43.58120,-79.63230,526.8778389673801,POI3
4526950,2017-06-21 05:00:23.497,CA,AB,Calgary,50.90930,-114.10280,296.29287954968254,POI1
4527041,2017-06-21 19:00:24.713,CA,ON,London,42.99300,-81.16900,667.4352247468815,POI3
4527101,2017-06-21 01:00:25.740,CA,ON,Toronto,43.64660,-79.44930,510.44309873370474,POI3
4527148,2017-06-21 19:00:20.903,CA,AB,Airdrie,51.27979,-114.00324,254.5201891038806,POI1
4527192,2017-06-21 05:00:21.100,CA,ON,Toronto,43.66820,-79.42090,507.33415703174444,POI3
4527235,2017-06-21 08:00:21.153,CA,ON,Waterloo,43.47370,-80.53090,597.4281378928547,POI3
4527267,2017-06-21 07:00:21.563,CA,AB,Calgary,51.17119,-114.15770,268.07961462808913,POI1
4527346,2017-06-21 06:00:23.430,CA,ON,Sudbury,46.52130,-80.94700,580.5949448825136,POI3
4527396,2017-06-21 15:00:25.867,CA,AB,Calgary,51.04940,-113.95640,279.55263054643495,POI1
4527441,2017-06-21 07:00:21.113,CA,ON,Burlington,43.37500,-79.84340,552.4793416028809,POI3
4527443,2017-06-21 04:00:21.377,CA,ON,Brampton,43.71144,-79.76698,530.4661781148814,POI3
4527536,2017-06-21 13:00:21.510,CA,AB,Edmonton,53.51050,-113.37000,8.619352705699855,POI1
4527537,2017-06-21 13:00:21.667,CA,AB,Brooks,50.58495,-111.89101,346.9341304320717,POI1
4527556,2017-06-21 03:00:22.960,CA,ON,Mississauga,43.72139,-79.64403,521.0172980012576,POI3
4527583,2017-06-21 02:00:24.580,CA,AB,Edmonton,53.43980,-113.53742,12.315631111595659,POI1
4527587,2017-06-21 17:00:25.100,CA,AB,Calgary,51.08760,-114.02140,275.8785791045632,POI1
4527628,2017-06-21 13:00:26.057,CA,ON,Thunder Bay,48.37380,-89.27790,1232.0423486497216,POI3
4527720,2017-06-21 09:00:26.090,CA,ON,North York,43.75760,-79.46100,505.9749869059764,POI3
4527727,2017-06-21 09:00:23.617,CA,AB,Edmonton,53.45640,-113.52100,10.25375126348721,POI1
4527798,2017-06-21 13:00:24.387,CA,AB,Edmonton,53.43980,-113.53742,12.315631111595659,POI1
4527807,2017-06-21 09:00:25.370,CA,ON,North York,43.76164,-79.50135,508.72979923708175,POI3
4527830,2017-06-21 18:00:26.080,CA,QC,Saint-Laurent,45.50570,-73.68140,9.165640841410633,POI3
4527882,2017-06-21 15:00:26.250,CA,ON,Dundas,43.26490,-79.95550,566.2548564388205,POI3
4527890,2017-06-21 16:00:25.883,CA,ON,Toronto,43.64660,-79.44930,510.44309873370474,POI3
4527967,2017-06-21 10:00:26.193,CA,ON,Toronto,43.67690,-79.37840,503.83705026895797,POI3
4528009,2017-06-21 02:00:27.963,CA,AB,Calgary,51.08230,-113.95780,275.92725690907577,POI1
4528078,2017-06-21 16:00:28.770,CA,ON,Burlington,43.34442,-79.79248,550.4410826378554,POI3
4528166,2017-06-21 10:00:26.063,CA,AB,Calgary,50.94120,-114.11400,292.8891999833126,POI1
4528350,2017-06-21 16:00:29.263,CA,QC,Montréal,45.58840,-73.56410,7.428438816711646,POI3
4528470,2017-06-21 04:00:26.093,CA,ON,Scarborough,43.79970,-79.32090,493.7973419592819,POI3
4528481,2017-06-21 01:00:26.113,CA,ON,Toronto,43.64660,-79.44930,510.44309873370474,POI3
4528651,2017-06-21 12:00:28.960,CA,AB,Edmonton,53.46880,-113.50800,8.730658199816773,POI1
4528676,2017-06-21 01:00:28.277,CA,AB,Calgary,51.13300,-113.85600,269.5919997257004,POI1
4528678,2017-06-21 12:00:29.040,CA,AB,Edmonton,53.54813,-113.59428,7.176957156046215,POI1
4528767,2017-06-21 19:00:29.483,CA,ON,Markham,43.86010,-79.33410,491.98139631932725,POI3
4528809,2017-06-21 02:00:31.280,CA,AB,Spruce Grove,53.54628,-113.88183,26.177907912625134,POI1
4528850,2017-06-21 04:00:29.240,CA,AB,Calgary,51.15648,-114.07926,268.8432374420698,POI1
4528952,2017-06-21 00:00:29.640,CA,ON,Brampton,43.77960,-79.76810,527.454772625803,POI3
4529001,2017-06-21 19:00:29.943,CA,ON,Markham,43.84120,-79.32620,492.264893193671,POI3
4529076,2017-06-21 07:00:33.240,CA,AB,Bonnyville,54.26948,-110.72649,197.8717320783332,POI1
4529149,2017-06-21 01:00:29.693,CA,ON,Mississauga,43.56864,-79.63094,527.3997608207371,POI3
4529202,2017-06-21 07:00:34.350,CA,AB,Edmonton,53.53270,-113.62600,9.391872970820625,POI1
4529220,2017-06-21 12:00:33.037,CA,AB,Leduc,53.26680,-113.55200,31.383063432028127,POI1
4529292,2017-06-21 08:00:33.970,CA,AB,Calgary,51.13300,-113.85600,269.5919997257004,POI1
4529367,2017-06-21 10:00:32.690,CA,AB,Edmonton,53.55848,-113.49825,1.59992536523739,POI1
4529461,2017-06-21 19:00:36.260,CA,ON,Windsor,42.25450,-82.98090,836.94024534654,POI3
4529554,2017-06-21 22:00:35.983,CA,ON,Concord,43.81264,-79.50514,506.6639568314638,POI3
4529643,2017-06-21 01:00:36.750,CA,AB,Calgary,50.89210,-113.97745,297.1049297966164,POI1
4529735,2017-06-21 21:00:36.163,CA,ON,Lindsay,44.35700,-78.74050,427.4168732536628,POI3
4529826,2017-06-21 04:00:36.553,CA,AB,Edmonton,53.46880,-113.50800,8.730658199816773,POI1
4529862,2017-06-21 01:00:36.740,CA,AB,Calgary,51.04745,-114.18050,281.91775494204103,POI1
4529945,2017-06-21 12:00:36.797,CA,AB,Lethbridge,49.67346,-112.89122,432.709331988804,POI1
4530039,2017-06-21 02:00:36.950,CA,ON,Markham,43.85883,-79.29809,489.4035208648669,POI3
4530051,2017-06-21 22:00:37.683,CA,ON,Oshawa,43.89029,-78.81588,452.83896773289536,POI3
4530079,2017-06-21 02:00:38.040,CA,AB,Spruce Grove,53.56082,-113.88283,26.290055924366417,POI1
4530117,2017-06-21 04:00:38.270,CA,ON,Markham,43.85883,-79.29809,489.4035208648669,POI3
4530158,2017-06-21 06:00:36.667,CA,ON,Brampton,43.76010,-79.73681,526.0335451746681,POI3
4530203,2017-06-21 19:00:36.690,CA,ON,North York,43.72240,-79.44540,506.49971746031986,POI3
4530252,2017-06-21 16:00:36.783,CA,AB,Beaumont,53.34991,-113.40827,22.424641818075546,POI1
4530326,2017-06-21 19:00:36.873,CA,AB,Calgary,51.06560,-114.06300,278.6896787348816,POI1
4530366,2017-06-21 20:00:37.027,CA,AB,Edmonton,53.58564,-113.39449,7.457070847500632,POI1
4530373,2017-06-21 13:00:38.707,CA,BC,Vancouver,49.24157,-123.09776,820.0295637523766,POI1
4530411,2017-06-21 04:00:39.533,CA,ON,Thornhill,43.83950,-79.38310,496.5050362704423,POI3
4530503,2017-06-21 16:00:36.580,CA,AB,Calgary,50.88370,-114.03260,298.4791540114426,POI1
4530595,2017-06-21 18:00:36.720,CA,AB,Calgary,51.07000,-114.02970,277.8946510281778,POI1
4530606,2017-06-21 18:00:36.890,CA,AB,Fort Mcmurray,56.73770,-111.43800,378.0671284349432,POI1
4530674,2017-06-21 10:00:37.060,CA,ON,Thornhill,43.83950,-79.38310,496.5050362704423,POI3
4530743,2017-06-21 09:00:38.007,CA,AB,Calgary,50.84760,-114.19580,304.0357615381777,POI1
4530820,2017-06-21 00:00:39.023,CA,NB,Moncton,46.11830,-64.73380,153.2537046600401,POI4
4530905,2017-06-21 04:00:39.110,CA,AB,Calgary,51.04120,-114.07620,281.50497729598,POI1
4530927,2017-06-21 15:00:38.390,CA,AB,Fort Mcmurray,56.71410,-111.38000,376.9093493618589,POI1
4531063,2017-06-21 21:00:38.677,CA,QC,Victoriaville,46.06720,-71.95960,138.57332039859054,POI3
4531095,2017-06-21 07:00:38.883,CA,QC,Victoriaville,46.06720,-71.95960,138.57332039859054,POI3
4531193,2017-06-21 11:00:39.317,CA,AB,Calgary,51.04176,-113.99981,280.7493773571553,POI1
4531255,2017-06-21 08:00:39.990,CA,ON,North York,43.76770,-79.41260,501.9751567578868,POI3
4531256,2017-06-21 17:00:40.900,CA,SK,Saskatoon,52.12250,-106.72488,480.88536337680017,POI1
4531268,2017-06-21 07:00:41.213,CA,ON,Concord,43.80310,-79.49185,506.12523037273957,POI3
4531295,2017-06-21 22:00:36.547,CA,ON,Cobourg,43.96450,-78.17120,402.86275204277473,POI3
4531373,2017-06-21 16:00:36.727,CA,AB,Calgary,51.15810,-113.93800,267.39405529703754,POI1
4531513,2017-06-21 06:00:37.170,CA,ON,Thornhill,43.83950,-79.38310,496.5050362704423,POI3
4531541,2017-06-21 08:00:37.557,CA,ON,Dundas,43.26490,-79.95550,566.2548564388205,POI3
4531598,2017-06-21 21:00:39.477,CA,ON,Cambridge,43.39914,-80.32011,585.6212200182099,POI3
4531631,2017-06-21 20:00:38.690,CA,ON,Burlington,43.30300,-79.79880,553.0853522402152,POI3
